date_index,city,population,season,fever_medicine_sales,cough_medicine_sales,diarrhea_medicine_sales,antibiotic_sales,painkiller_sales,antiviral_sales,outbreak_label
520,Chennai,30115,3,19,18,12,17,26,7,0
521,Delhi,109405,2,18,15,22,7,29,5,0
522,Chennai,97404,1,17,17,12,13,28,0,0
523,Chennai,445213,2,18,16,42,20,25,3,0
524,Mumbai,227223,1,27,17,4,6,32,5,0
525,Bangalore,154687,2,24,13,28,11,19,5,0
526,Chennai,155804,2,23,19,33,9,21,8,0
527,Kolkata,428583,1,21,15,12,11,23,5,0
528,Chennai,120670,1,17,18,10,12,21,5,0
529,Delhi,52738,1,23,14,8,11,16,3,0
530,Delhi,252368,0,25,26,11,8,21,5,0
531,Delhi,142053,3,18,17,5,13,20,4,0
532,Chennai,203953,0,20,21,11,9,23,5,0
533,Mumbai,199681,0,21,35,7,11,28,4,0
534,Kolkata,490306,2,21,10,30,15,19,4,0
535,Chennai,494071,1,17,17,10,12,35,1,0
536,Mumbai,353810,3,22,11,15,17,28,5,0
537,Mumbai,356495,2,17,19,38,13,22,2,0
538,Chennai,411782,0,17,24,8,10,38,3,0
539,Chennai,495081,1,14,12,8,15,27,4,0
540,Mumbai,212957,2,25,18,26,12,30,7,0
541,Mumbai,20728,1,20,13,14,10,29,4,0
542,Mumbai,377996,2,25,13,32,16,19,4,0
543,Chennai,356055,1,29,19,13,12,33,5,0
544,Mumbai,127616,0,22,27,3,19,29,6,0
545,Delhi,228422,3,14,10,8,16,26,4,0
546,Chennai,308358,0,17,23,10,5,27,8,0
547,Delhi,199007,3,145,17,11,11,77,1,1
548,Bangalore,228153,1,15,16,14,9,34,3,0
549,Chennai,317732,2,25,15,34,17,29,3,0
550,Bangalore,160025,0,21,22,12,11,33,6,0
551,Mumbai,340552,3,44,9,14,51,25,4,1
552,Mumbai,478120,0,19,29,15,19,20,7,0
553,Kolkata,306247,3,20,15,5,11,20,8,0
554,Mumbai,80949,0,19,41,4,12,22,6,0
555,Bangalore,235877,3,18,16,8,18,31,7,0
556,Mumbai,452480,3,26,9,7,10,27,8,0
557,Chennai,161228,1,32,12,9,16,20,1,0
558,Mumbai,23423,3,16,23,6,14,18,3,0
559,Kolkata,310206,1,24,9,15,14,19,6,0
560,Mumbai,183877,3,15,14,8,10,32,4,0
561,Bangalore,274131,2,21,19,18,12,21,7,0
562,Bangalore,72979,2,19,16,21,8,31,6,0
563,Mumbai,309741,2,21,15,32,9,24,5,0
564,Bangalore,93905,3,15,11,5,12,20,4,0
565,Bangalore,168940,1,12,9,9,13,34,4,0
566,Kolkata,86970,1,25,14,6,16,25,6,0
567,Chennai,73805,3,14,20,8,4,22,8,0
568,Kolkata,129779,2,25,19,33,13,19,3,0
569,Delhi,483300,2,18,14,40,18,23,5,0
570,Kolkata,419852,1,21,9,8,11,28,7,0
571,Mumbai,67467,2,20,18,25,10,22,5,0
572,Chennai,117732,0,18,36,7,11,25,3,0
573,Mumbai,158079,1,19,16,9,15,21,3,0
574,Delhi,373604,2,22,22,31,17,25,2,0
575,Chennai,498963,1,18,17,7,13,27,4,0
576,Bangalore,217936,0,16,35,16,14,28,6,0
577,Kolkata,406605,1,27,20,5,12,25,7,0
578,Mumbai,128105,1,19,13,11,8,22,2,0
579,Delhi,134535,1,15,15,11,13,26,6,0
580,Bangalore,281602,1,16,18,9,11,29,4,0
581,Kolkata,78481,0,21,19,17,7,20,9,0
582,Bangalore,84888,3,21,12,7,11,15,5,0
583,Kolkata,86022,1,23,15,17,17,27,7,0
584,Chennai,182472,1,21,9,10,10,26,3,0
585,Bangalore,77628,2,27,9,28,14,19,4,0
586,Bangalore,192929,1,24,17,13,13,18,3,0
587,Bangalore,467583,2,15,21,25,13,19,6,0
588,Chennai,177599,3,21,13,11,19,29,2,0
589,Delhi,80648,0,23,27,13,15,28,7,0
590,Kolkata,289081,0,22,34,10,10,20,8,0
591,Bangalore,178744,3,16,15,8,13,27,2,0
592,Chennai,252634,0,72,36,11,61,16,7,1
593,Delhi,11112,3,16,14,11,12,29,1,0
594,Kolkata,438761,3,18,19,8,12,26,4,0
595,Chennai,492233,3,20,11,9,8,19,2,0
596,Kolkata,320499,0,23,29,12,19,24,9,0
597,Bangalore,85561,2,16,14,24,9,19,6,0
598,Delhi,175154,3,16,19,15,12,28,2,0
599,Chennai,128181,1,22,14,17,13,23,10,0
600,Delhi,70482,0,20,29,17,7,20,3,0
601,Bangalore,89098,3,22,15,15,14,20,5,0
602,Delhi,414520,3,15,12,13,19,29,6,0
603,Delhi,395122,1,16,13,10,17,16,3,0
604,Mumbai,66625,2,23,19,30,15,21,6,0
605,Delhi,475767,2,29,19,25,11,27,5,0
606,Kolkata,448101,2,10,13,32,8,31,9,0
607,Chennai,396503,3,19,15,8,16,29,6,0
608,Mumbai,343390,3,24,16,12,15,21,6,0
609,Chennai,284732,3,20,14,13,16,36,6,0
610,Chennai,388054,0,16,30,15,16,24,2,0
611,Bangalore,138658,1,21,13,10,13,26,3,0
612,Bangalore,30967,3,30,13,13,12,20,4,0
613,Mumbai,402297,1,24,15,9,20,18,8,0
614,Bangalore,490656,1,10,11,15,14,21,4,0
615,Bangalore,296400,2,16,18,27,11,25,5,0
616,Bangalore,199420,0,18,25,11,8,22,8,0
617,Chennai,428268,3,21,18,6,13,33,4,0
618,Mumbai,400265,2,14,18,35,15,31,4,0
619,Chennai,222044,2,19,15,31,11,26,11,0
620,Kolkata,228423,3,27,18,11,18,29,7,0
621,Chennai,199551,1,23,12,11,7,19,3,0
622,Kolkata,352876,2,19,18,34,15,22,5,0
623,Delhi,463416,1,25,11,11,9,30,6,0
624,Delhi,224697,0,15,28,9,7,22,2,0
625,Kolkata,486356,1,23,14,8,12,22,6,0
626,Kolkata,140145,0,15,16,14,8,23,8,0
627,Chennai,405722,1,28,17,9,19,32,3,0
628,Kolkata,108120,2,25,9,39,9,29,4,0
629,Mumbai,161781,2,17,15,27,7,21,5,0
630,Delhi,199607,0,15,25,10,11,28,2,0
631,Delhi,316984,3,20,21,12,12,24,6,0
632,Kolkata,255512,0,21,33,9,16,23,4,0
633,Bangalore,384791,0,14,23,10,9,25,2,0
634,Bangalore,201659,1,19,13,11,9,20,3,0
635,Kolkata,69321,1,15,15,13,6,24,7,0
636,Mumbai,244855,0,13,30,10,8,29,3,0
637,Bangalore,53202,2,13,10,31,6,23,3,0
638,Kolkata,197660,1,13,11,14,13,24,3,0
639,Mumbai,144162,3,19,16,9,9,27,3,0
640,Mumbai,331375,1,15,15,7,20,26,4,0
641,Chennai,293696,1,18,17,8,11,28,1,0
642,Mumbai,235743,3,28,14,17,13,24,4,0
643,Bangalore,221299,0,21,24,13,10,21,4,0
644,Bangalore,436957,3,19,13,9,10,35,1,0
645,Kolkata,293805,0,27,26,6,17,26,4,0
646,Kolkata,182097,0,27,16,8,10,23,5,0
647,Mumbai,409308,0,17,34,11,15,23,9,0
648,Delhi,438890,3,27,15,9,14,20,4,0
649,Chennai,141642,0,13,39,12,16,23,4,0
650,Delhi,415300,2,21,24,29,12,25,5,0
651,Mumbai,337987,3,16,20,14,11,24,3,0
652,Mumbai,463968,2,18,13,30,9,24,6,0
653,Delhi,341422,0,16,31,7,18,29,5,0
654,Chennai,248350,1,156,13,4,13,67,8,1
655,Delhi,104328,0,23,29,10,8,32,10,0
656,Kolkata,403981,2,21,15,31,10,22,5,0
657,Bangalore,136355,2,21,13,24,12,31,5,0
658,Kolkata,248340,3,15,13,15,13,23,5,0
659,Bangalore,296342,1,12,17,10,16,30,8,0
660,Mumbai,71201,3,56,21,13,71,22,8,1
661,Chennai,345415,2,18,14,23,15,32,9,0
662,Delhi,222810,0,26,35,8,9,25,5,0
663,Chennai,450415,1,15,13,12,13,25,10,0
664,Delhi,414593,0,12,23,11,16,21,2,0
665,Kolkata,383722,0,15,43,7,8,33,5,0
666,Kolkata,220905,1,23,17,7,13,27,8,0
667,Delhi,411252,3,62,18,11,64,26,7,1
668,Chennai,312508,0,19,24,9,16,31,4,0
669,Delhi,387371,2,22,16,29,12,29,5,0
670,Mumbai,493121,0,11,32,13,9,34,6,0
671,Kolkata,110353,1,20,16,15,19,29,5,0
672,Mumbai,259043,1,25,16,6,7,25,6,0
673,Kolkata,178515,1,13,22,12,9,21,8,0
674,Kolkata,404879,3,24,20,7,8,24,3,0
675,Bangalore,180316,0,22,28,10,13,24,6,0
676,Mumbai,461607,3,16,13,14,4,28,4,0
677,Mumbai,349708,3,18,30,10,12,21,5,0
678,Bangalore,488575,1,16,14,6,11,21,3,0
679,Chennai,156149,1,27,11,10,11,22,5,0
680,Mumbai,198921,3,15,13,8,9,30,3,0
681,Delhi,115447,0,18,36,10,11,34,3,0
682,Bangalore,291775,2,20,17,31,16,24,5,0
683,Mumbai,193724,3,14,12,16,13,23,4,0
684,Chennai,470662,0,22,21,23,8,19,8,0
685,Mumbai,305644,1,17,16,6,10,26,5,0
686,Kolkata,423113,1,14,18,86,10,22,5,1
687,Delhi,331059,0,23,18,8,11,31,3,0
688,Bangalore,440593,2,21,15,30,10,28,6,0
689,Kolkata,479886,1,11,15,7,15,19,5,0
690,Chennai,374904,1,20,15,8,19,28,9,0
691,Kolkata,299041,1,17,25,13,17,22,5,0
692,Kolkata,188352,0,26,27,6,7,23,3,0
693,Chennai,111639,3,22,15,13,16,24,4,0
694,Kolkata,385993,1,24,17,8,16,29,6,0
695,Bangalore,121118,3,15,16,10,7,26,6,0
696,Mumbai,329464,2,12,11,30,9,30,7,0
697,Kolkata,213664,1,18,10,8,6,19,8,0
698,Bangalore,497702,1,21,21,8,13,21,3,0
699,Mumbai,340433,2,21,8,28,14,27,7,0
700,Mumbai,41941,1,26,14,11,11,28,5,0
701,Kolkata,240748,3,17,8,13,9,22,1,0
702,Bangalore,155306,0,8,31,9,10,33,8,0
703,Kolkata,85172,3,16,17,8,11,23,2,0
704,Chennai,13376,0,17,36,153,13,22,3,1
705,Mumbai,302927,0,18,37,7,13,22,9,0
706,Kolkata,444465,3,16,16,10,13,23,5,0
707,Mumbai,315169,3,17,19,13,10,16,4,0
708,Bangalore,26447,3,30,19,3,13,21,6,0
709,Delhi,226937,3,21,10,11,14,34,8,0
710,Kolkata,26713,2,22,7,35,7,12,4,0
711,Kolkata,401013,1,29,21,7,10,22,9,0
712,Mumbai,277002,0,22,33,13,13,22,5,0
713,Bangalore,192187,3,64,16,13,74,12,12,1
714,Chennai,488224,3,26,20,10,6,29,5,0
715,Bangalore,69834,3,21,23,6,3,21,6,0
716,Kolkata,92060,2,14,15,36,14,26,3,0
717,Chennai,252995,3,19,18,9,13,24,5,0
718,Bangalore,407755,3,20,17,3,13,23,9,0
719,Delhi,467199,3,27,16,7,16,22,5,0
720,Mumbai,422073,1,26,16,6,11,36,8,0
721,Bangalore,376042,2,21,19,175,16,36,4,1
722,Bangalore,374351,3,15,19,8,12,21,2,0
723,Delhi,408580,0,20,35,11,9,25,4,0
724,Kolkata,207057,0,25,23,7,10,23,4,0
725,Mumbai,462385,0,25,28,17,17,30,1,0
726,Bangalore,96366,2,22,24,31,13,16,5,0
727,Chennai,162150,2,14,16,45,11,25,0,0
728,Bangalore,440790,0,22,23,11,12,28,5,0
729,Mumbai,273013,3,26,16,7,13,21,6,0
730,Bangalore,334768,2,23,20,34,15,26,2,0
731,Delhi,181147,0,27,27,10,14,32,7,0
732,Bangalore,103676,0,17,35,10,7,16,5,0
733,Bangalore,13659,3,18,17,14,8,23,5,0
734,Chennai,439586,1,46,19,11,47,24,4,1
735,Delhi,379032,2,19,20,33,10,19,1,0
736,Delhi,68185,3,21,15,8,12,23,5,0
737,Bangalore,127136,0,11,18,9,9,26,7,0
738,Chennai,483137,0,21,25,10,11,18,3,0
739,Bangalore,184823,3,21,16,10,12,15,5,0
740,Bangalore,334902,2,19,20,30,19,17,5,0
741,Mumbai,225945,1,18,13,11,12,28,9,0
742,Mumbai,146203,1,41,15,7,78,20,3,1
743,Chennai,142430,0,23,26,17,19,25,5,0
744,Kolkata,101150,2,16,18,25,12,27,4,0
745,Mumbai,460587,1,27,10,6,11,23,2,0
746,Kolkata,223379,2,20,10,20,13,24,4,0
747,Delhi,482355,2,22,13,40,12,22,5,0
748,Mumbai,419462,0,23,25,4,14,19,3,0
749,Mumbai,289360,1,26,16,8,14,28,5,0
750,Chennai,313353,3,21,12,4,12,30,5,0
751,Kolkata,315131,0,17,28,3,10,31,6,0
752,Mumbai,118024,1,19,23,8,8,23,7,0
753,Mumbai,423793,1,17,13,8,9,28,3,0
754,Chennai,52320,1,21,11,3,15,22,7,0
755,Chennai,283445,1,14,23,13,12,29,5,0
756,Kolkata,216123,1,28,14,9,19,20,6,0
757,Delhi,233410,2,27,11,18,9,25,6,0
758,Delhi,136560,0,22,22,9,10,23,5,0
759,Bangalore,273035,2,25,21,25,17,19,4,0
760,Mumbai,425188,3,18,15,9,12,21,5,0
761,Kolkata,322601,1,18,16,17,12,22,5,0
762,Mumbai,123389,0,18,21,9,11,32,6,0
763,Kolkata,457651,1,15,12,7,12,28,6,0
764,Kolkata,293076,0,19,30,6,11,20,4,0
765,Kolkata,276336,2,17,14,24,9,22,6,0
766,Mumbai,288272,0,14,28,10,15,20,5,0
767,Chennai,32836,3,28,15,11,10,38,11,0
768,Mumbai,296981,3,16,11,9,12,19,7,0
769,Kolkata,127028,0,25,33,13,10,27,5,0
770,Bangalore,388625,0,20,39,8,11,26,6,0
771,Delhi,397320,0,21,25,3,16,20,9,0
772,Kolkata,135172,0,21,27,7,10,38,3,0
773,Bangalore,294922,3,21,12,7,10,27,4,0
774,Chennai,53130,1,20,18,6,6,34,6,0
775,Kolkata,288852,0,16,35,16,15,25,5,0
776,Bangalore,379625,0,22,39,10,10,23,5,0
777,Kolkata,165304,3,19,11,8,16,23,7,0
778,Mumbai,198338,3,25,22,13,8,24,3,0
779,Bangalore,442628,2,22,14,31,14,24,3,0
780,Mumbai,14782,0,20,30,8,13,28,8,0
781,Mumbai,464412,2,19,16,27,13,19,5,0
782,Bangalore,167387,3,23,15,7,7,28,7,0
783,Delhi,282196,3,25,15,8,9,29,0,0
784,Bangalore,291665,1,21,7,9,15,32,5,0
785,Delhi,210506,0,16,39,9,17,22,5,0
786,Kolkata,223827,2,27,10,32,13,28,3,0
787,Kolkata,341834,3,17,15,9,6,19,4,0
788,Bangalore,45546,3,27,15,14,10,34,2,0
789,Kolkata,220417,2,19,19,33,11,30,6,0
790,Chennai,167044,1,24,7,11,16,30,6,0
791,Mumbai,114713,3,20,15,7,12,22,3,0
792,Mumbai,265628,0,14,29,9,13,21,11,0
793,Delhi,481275,3,26,15,7,17,29,2,0
794,Kolkata,467601,0,17,35,15,7,24,4,0
795,Delhi,112617,2,22,16,31,8,17,3,0
796,Mumbai,32030,0,20,25,16,15,25,5,0
797,Mumbai,443592,2,19,11,34,8,31,4,0
798,Kolkata,226713,0,20,39,7,12,29,4,0
799,Chennai,99831,2,17,16,30,16,24,5,0
800,Chennai,87400,0,19,36,9,12,24,4,0
801,Kolkata,481628,1,23,16,9,6,26,6,0
802,Kolkata,290199,0,91,28,8,11,91,4,1
803,Delhi,228580,0,18,30,15,11,18,2,0
804,Kolkata,428709,1,18,11,8,15,26,5,0
805,Chennai,84861,3,16,7,8,13,22,6,0
806,Kolkata,393328,3,28,20,13,21,30,5,0
807,Delhi,388668,0,23,36,12,15,16,3,0
808,Delhi,388970,1,21,10,10,11,27,3,0
809,Delhi,308919,0,14,50,9,19,19,4,0
810,Delhi,454273,2,12,11,25,18,22,7,0
811,Bangalore,358053,2,16,16,28,7,17,6,0
812,Kolkata,308397,0,26,29,8,13,27,3,0
813,Mumbai,227789,3,99,17,14,10,67,4,1
814,Kolkata,266072,3,15,16,8,20,20,1,0
815,Bangalore,61884,0,29,36,15,12,23,3,0
816,Delhi,86497,0,29,39,14,15,23,5,0
817,Bangalore,289849,2,18,13,21,14,31,4,0
818,Chennai,185748,3,18,15,6,9,28,5,0
819,Chennai,242730,0,17,28,10,13,30,4,0
820,Kolkata,363784,2,18,18,26,10,23,3,0
821,Kolkata,220117,3,21,18,8,11,29,5,0
822,Mumbai,17101,1,11,17,4,11,19,7,0
823,Mumbai,334639,2,17,20,34,12,26,8,0
824,Chennai,407959,3,18,16,14,16,17,6,0
825,Delhi,18951,3,9,21,12,10,25,4,0
826,Bangalore,148086,2,15,10,31,7,23,7,0
827,Mumbai,46180,1,25,7,12,11,21,5,0
828,Mumbai,329121,2,21,19,32,12,22,6,0
829,Delhi,257117,3,19,14,10,7,23,10,0
830,Delhi,200606,0,25,36,11,19,21,5,0
831,Kolkata,73209,0,16,31,10,9,17,5,0
832,Bangalore,259241,2,20,14,27,12,31,8,0
833,Delhi,182980,3,24,9,6,6,15,4,0
834,Mumbai,380719,0,21,28,15,8,26,6,0
835,Mumbai,323062,3,18,11,5,7,25,3,0
836,Chennai,411435,2,18,12,35,12,26,7,0
837,Delhi,148235,0,16,18,15,17,15,6,0
838,Kolkata,143542,3,18,16,9,9,27,4,0
839,Bangalore,419759,0,14,23,3,9,30,10,0
840,Kolkata,160348,2,19,15,24,5,27,3,0
841,Mumbai,130014,3,19,15,10,9,37,3,0
842,Kolkata,177953,0,54,34,9,53,28,4,1
843,Mumbai,351094,2,19,13,25,16,15,4,0
844,Mumbai,17749,0,25,31,8,10,21,3,0
845,Mumbai,296326,0,26,30,15,22,25,4,0
846,Mumbai,349594,1,71,16,10,57,32,11,1
847,Mumbai,90543,1,18,18,9,11,17,3,0
848,Chennai,106487,2,20,18,35,13,22,5,0
849,Kolkata,382371,1,17,15,9,21,19,6,0
850,Chennai,239216,2,20,9,21,17,26,5,0
851,Chennai,424599,1,16,20,10,13,32,6,0
852,Delhi,350722,0,24,29,3,12,27,6,0
853,Delhi,126258,2,17,13,28,14,28,5,0
854,Delhi,166484,2,26,7,23,13,14,3,0
855,Bangalore,23181,0,24,31,9,21,22,6,0
856,Delhi,54898,2,17,17,31,11,21,2,0
857,Kolkata,462846,2,22,15,40,13,27,9,0
858,Chennai,275549,1,19,19,10,10,23,2,0
859,Kolkata,499620,2,27,10,33,11,18,6,0
860,Delhi,283006,3,23,15,9,17,16,8,0
861,Bangalore,195751,0,21,36,10,11,29,5,0
862,Bangalore,300832,1,28,19,14,14,26,7,0
863,Chennai,58017,1,25,10,10,10,18,4,0
864,Kolkata,499697,3,21,14,10,12,27,3,0
865,Mumbai,285083,0,17,28,11,13,31,4,0
866,Kolkata,253343,0,17,43,13,6,21,3,0
867,Delhi,497683,1,19,24,9,9,26,4,0
868,Mumbai,376296,2,18,16,30,19,28,1,0
869,Bangalore,311729,1,13,11,5,6,28,3,0
870,Chennai,388459,0,25,18,8,14,24,2,0
871,Chennai,114447,3,24,11,8,11,18,4,0
872,Bangalore,253885,1,14,14,4,14,26,8,0
873,Delhi,249434,0,19,26,7,13,26,3,0
874,Bangalore,164014,1,33,19,6,82,24,4,1
875,Delhi,251147,2,35,19,37,13,33,6,0
876,Mumbai,408488,1,18,17,4,7,22,3,0
877,Bangalore,447350,1,26,13,8,16,21,3,0
878,Delhi,165337,0,20,21,12,11,13,4,0
879,Mumbai,264743,0,26,29,9,15,24,4,0
880,Bangalore,189264,0,26,21,13,16,25,3,0
881,Chennai,169740,1,21,16,8,6,26,10,0
882,Bangalore,91560,2,25,14,27,12,25,4,0
883,Kolkata,369579,3,20,14,9,7,21,9,0
884,Bangalore,79283,3,14,11,12,9,25,2,0
885,Kolkata,19297,0,18,24,6,13,24,3,0
886,Mumbai,74005,0,15,40,9,12,25,7,0
887,Bangalore,400977,1,18,17,8,16,25,4,0
888,Mumbai,199506,3,22,16,7,15,40,8,0
889,Mumbai,467965,0,26,26,16,6,24,6,0
890,Delhi,404823,2,20,15,35,13,27,3,0
891,Mumbai,140654,2,25,11,32,9,12,3,0
892,Mumbai,200255,0,22,34,6,10,31,8,0
893,Bangalore,96994,0,16,23,19,7,24,5,0
894,Bangalore,66305,3,15,7,7,13,23,4,0
895,Chennai,169045,3,23,16,13,18,28,3,0
896,Delhi,426333,1,14,12,13,19,38,7,0
897,Mumbai,223058,3,17,13,6,11,26,3,0
898,Delhi,222143,2,19,16,28,10,23,4,0
899,Kolkata,394832,2,21,15,25,8,25,7,0
900,Mumbai,235963,0,21,24,9,17,22,8,0
901,Delhi,279789,3,21,12,9,16,19,4,0
902,Chennai,314382,1,20,13,9,13,20,5,0
903,Chennai,79694,2,19,12,25,17,33,9,0
904,Mumbai,182845,2,23,24,33,13,22,4,0
905,Kolkata,288930,1,20,15,3,14,24,7,0
906,Chennai,50693,1,15,18,9,8,24,2,0
907,Chennai,368591,2,12,15,38,11,30,4,0
908,Kolkata,429794,2,23,12,37,15,28,4,0
909,Delhi,449624,1,24,13,12,9,29,5,0
910,Chennai,79702,2,24,11,29,11,23,6,0
911,Bangalore,356989,0,19,29,15,7,25,4,0
912,Chennai,287220,0,26,31,8,10,19,2,0
913,Delhi,291521,1,22,11,13,10,19,3,0
914,Delhi,150350,3,15,10,4,10,20,1,0
915,Mumbai,468024,1,18,13,10,19,21,7,0
916,Bangalore,399512,1,24,5,5,8,29,4,0
917,Delhi,43539,3,27,17,9,16,25,0,0
918,Kolkata,136552,3,21,14,13,7,20,3,0
919,Bangalore,152512,3,16,14,7,9,19,9,0
920,Bangalore,298389,0,25,31,6,10,31,7,0
921,Kolkata,425313,2,17,16,25,16,32,9,0
922,Chennai,214775,0,12,21,8,12,25,4,0
923,Kolkata,339236,2,27,23,33,11,26,4,0
924,Kolkata,381598,0,23,22,9,11,31,8,0
925,Chennai,404367,2,19,16,23,18,24,5,0
926,Chennai,162770,0,24,28,11,13,26,2,0
927,Chennai,158673,3,17,13,10,11,19,6,0
928,Chennai,167879,1,21,20,10,10,28,2,0
929,Chennai,186374,0,25,34,109,8,34,3,1
930,Kolkata,226936,2,26,12,33,17,26,6,0
931,Mumbai,149111,3,19,16,7,18,27,6,0
932,Mumbai,319571,0,12,38,12,13,22,6,0
933,Delhi,343983,0,18,31,10,11,22,1,0
934,Mumbai,199121,3,20,21,19,11,31,4,0
935,Mumbai,422269,0,69,26,11,79,34,10,1
936,Kolkata,238252,1,23,21,11,15,19,2,0
937,Chennai,388945,0,34,33,7,7,23,6,0
938,Chennai,382989,1,36,25,5,91,26,10,1
939,Kolkata,358442,1,15,11,12,14,28,1,0
940,Mumbai,99147,3,20,15,6,18,18,6,0
941,Kolkata,65413,0,22,38,13,13,36,6,0
942,Delhi,75958,3,22,20,10,15,25,2,0
943,Chennai,41275,0,11,27,10,7,18,3,0
944,Bangalore,36597,0,18,38,9,9,25,2,0
945,Delhi,349665,2,16,9,28,12,21,6,0
946,Delhi,104243,0,20,30,9,8,19,8,0
947,Kolkata,264482,3,21,17,12,4,21,4,0
948,Mumbai,78908,1,22,14,11,10,22,4,0
949,Chennai,484835,0,17,32,8,13,21,1,0
950,Bangalore,327332,2,28,12,26,11,17,5,0
951,Delhi,306854,3,15,17,8,11,30,5,0
952,Bangalore,390637,0,24,36,10,17,18,7,0
953,Mumbai,232424,3,21,16,11,8,24,5,0
954,Mumbai,478702,2,15,17,27,10,25,6,0
955,Bangalore,190122,2,19,9,29,8,20,4,0
956,Chennai,321393,3,17,15,8,12,28,5,0
957,Mumbai,44247,0,30,41,10,13,36,8,0
958,Bangalore,473378,1,17,20,6,14,23,3,0
959,Delhi,298552,2,20,16,25,8,24,7,0
960,Bangalore,86313,0,17,42,9,11,24,7,0
961,Bangalore,211755,0,19,24,17,6,19,4,0
962,Kolkata,259407,1,21,12,8,18,26,4,0
963,Mumbai,277587,2,24,16,30,10,26,6,0
964,Chennai,402414,2,17,19,25,8,26,3,0
965,Chennai,141151,0,18,28,6,11,21,5,0
966,Kolkata,368962,0,17,27,6,13,26,4,0
967,Chennai,441561,1,23,8,11,12,28,3,0
968,Bangalore,153973,1,21,15,12,20,26,6,0
969,Kolkata,208831,2,25,13,36,17,25,6,0
970,Delhi,183804,3,21,18,13,9,37,7,0
971,Mumbai,220376,2,15,13,28,11,18,6,0
972,Mumbai,260278,0,18,28,7,11,20,2,0
973,Mumbai,158579,2,9,10,35,18,31,6,0
974,Bangalore,270082,3,17,15,8,10,27,5,0
975,Delhi,353929,1,18,21,17,8,27,4,0
976,Kolkata,136691,3,18,11,7,11,30,5,0
977,Kolkata,267426,3,20,22,13,10,28,5,0
978,Mumbai,307535,3,22,12,12,8,23,3,0
979,Delhi,44171,1,10,15,5,14,36,4,0
980,Delhi,454946,3,20,12,7,11,24,6,0
981,Delhi,387163,3,14,15,4,10,26,6,0
982,Chennai,279629,3,17,22,9,16,29,3,0
983,Chennai,399772,0,19,25,5,11,27,6,0
984,Mumbai,382248,3,21,13,17,13,28,7,0
985,Delhi,387571,1,24,20,13,11,25,6,0
986,Delhi,236392,3,27,18,8,13,12,3,0
987,Kolkata,252174,3,15,10,7,15,30,2,0
988,Kolkata,100153,1,15,22,11,12,16,7,0
989,Mumbai,47748,3,154,14,4,15,105,10,1
990,Delhi,407094,1,27,10,8,14,25,5,0
991,Mumbai,143021,3,21,9,8,11,23,2,0
992,Kolkata,226452,1,14,18,5,11,23,3,0
993,Kolkata,257888,3,25,21,9,12,20,4,0
994,Chennai,424097,3,20,11,10,13,29,6,0
995,Mumbai,192378,0,18,28,11,15,22,8,0
996,Mumbai,97150,0,13,37,10,18,24,4,0
997,Delhi,99364,3,17,16,11,11,27,3,0
998,Delhi,125925,3,23,16,11,9,32,5,0
999,Chennai,19958,2,23,12,25,12,24,2,0
1000,Bangalore,462401,1,17,18,13,15,24,3,0
1001,Bangalore,149769,2,14,13,32,12,25,3,0
1002,Bangalore,97160,0,25,36,7,16,24,7,0
1003,Mumbai,287637,0,17,32,12,15,21,1,0
1004,Mumbai,183873,0,14,35,5,4,21,0,0
1005,Kolkata,293343,0,21,31,15,11,25,6,0
1006,Mumbai,272081,3,18,13,12,11,28,4,0
1007,Mumbai,248962,0,25,30,11,17,22,4,0
1008,Mumbai,469008,3,18,12,10,10,25,4,0
1009,Chennai,437704,3,22,12,10,12,25,5,0
1010,Mumbai,302637,0,27,26,8,12,26,5,0
1011,Delhi,121545,0,27,26,11,17,23,2,0
1012,Delhi,321146,1,19,18,7,15,24,5,0
1013,Kolkata,33731,2,19,19,25,7,25,6,0
1014,Chennai,148148,0,19,24,9,15,22,4,0
1015,Delhi,273215,1,18,21,8,10,18,3,0
1016,Chennai,372070,1,30,12,4,13,23,7,0
1017,Chennai,137872,2,22,12,30,7,22,4,0
1018,Kolkata,470818,3,20,13,11,10,30,8,0
1019,Chennai,494397,0,16,30,10,18,25,8,0
1020,Mumbai,51410,2,22,19,30,14,25,6,0
1021,Chennai,240273,0,17,29,15,7,23,6,0
1022,Kolkata,457543,1,23,10,11,13,25,5,0
1023,Kolkata,367092,1,17,17,8,15,26,5,0
1024,Kolkata,202144,3,19,15,9,14,27,5,0
1025,Delhi,238443,1,19,16,10,13,32,2,0
1026,Mumbai,51041,1,12,12,11,6,27,6,0
1027,Delhi,395760,2,32,19,29,15,24,3,0
1028,Bangalore,63326,0,26,35,7,5,23,6,0
1029,Mumbai,441765,0,15,17,9,7,28,8,0
1030,Chennai,325240,2,12,14,29,11,34,1,0
1031,Kolkata,196650,3,17,12,15,7,24,10,0
1032,Bangalore,449606,0,26,46,11,9,27,5,0
1033,Mumbai,449268,1,103,17,10,17,91,5,1
1034,Delhi,315311,0,15,31,5,14,25,4,0
1035,Kolkata,457803,1,20,11,10,19,28,8,0
1036,Delhi,333436,3,20,12,6,6,27,7,0
1037,Mumbai,495330,2,19,12,35,9,20,1,0
1038,Mumbai,347563,0,18,26,19,18,23,7,0
1039,Bangalore,183211,2,19,10,32,12,23,6,0
1040,Chennai,359897,0,105,31,16,13,103,7,1
